org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review,split,url_norm,video_id,video_key,local_video_path,has_video,download_status,attempts_used,error_message,fps_out,frame_count_out,video_width_out,video_height_out,duration_sec_out,row_index
POOL-[billiards],pool,0.0,0,-1,0,84,POOL-billiards,908,360.0,29.97,2.803,https://www.youtube.com/watch?v=yXzOE04kP30,pool,"[0.057404279708862305, 0.13362258672714233, 1.0, 0.7984780073165894]",640.0,,train,https://www.youtube.com/watch?v=yXzOE04kP30,yXzOE04kP30,yXzOE04kP30,MS-ASL/videos_MS_ASL_raw/msasl_raw_yXzOE04kP30.mp4,True,already_exists,0,,29.97002997002997,86.0,640.0,360.0,2.8695333333333335,12284
greece (indigenous),greece,0.0,71,-1,0,92,Greece (indigenous),443,360.0,29.97,3.07,https://www.youtube.com/watch?v=qZ1Ta9Cuges,greece,"[0.07890081405639648, 0.2479383945465088, 1.0, 0.7298934459686279]",640.0,,train,https://www.youtube.com/watch?v=qZ1Ta9Cuges,qZ1Ta9Cuges,qZ1Ta9Cuges,MS-ASL/videos_MS_ASL_raw/msasl_raw_qZ1Ta9Cuges.mp4,True,already_exists,0,,29.97002997002997,94.0,640.0,360.0,3.1364666666666667,12285
Coat ,jacket,0.0,135,-1,0,89,ASL Coat ,139,360.0,30.0,2.967,https://www.youtube.com/watch?v=WSIZ-wL-5b8,jacket,"[0.17273494601249695, 0.15257513523101807, 1.0, 0.8097000122070312]",480.0,,train,https://www.youtube.com/watch?v=WSIZ-wL-5b8,WSIZ-wL-5b8,WSIZ-wL-5b8,MS-ASL/videos_MS_ASL_raw/msasl_raw_WSIZ-wL-5b8.mp4,True,already_exists,0,,30.0,91.0,480.0,360.0,3.033333333333333,12286
india,india,0.0,0,0,0,135,India (I hand version),214,360.0,29.97,4.505,www.youtube.com/watch?v=W6S8hNzFBWw,india,"[0.0725439190864563, 0.17482110857963562, 1.0, 0.7241964936256409]",640.0,,train,https://www.youtube.com/watch?v=W6S8hNzFBWw,W6S8hNzFBWw,W6S8hNzFBWw,MS-ASL/videos_MS_ASL_raw/msasl_raw_W6S8hNzFBWw.mp4,True,already_exists,0,,29.97002997002997,68.0,640.0,360.0,2.2689333333333335,12287
floor,floor,0.0,2,49,0,140,Floor,625,360.0,29.661,4.72,https://www.youtube.com/watch?v=U66Zni0USzU,floor,"[0.0, 0.15843188762664795, 1.0, 0.9654273986816406]",640.0,,train,https://www.youtube.com/watch?v=U66Zni0USzU,U66Zni0USzU,U66Zni0USzU,MS-ASL/videos_MS_ASL_raw/msasl_raw_U66Zni0USzU.mp4,True,already_exists,0,,29.661,142.0,640.0,360.0,4.787431307103604,12288
stand,stand,0.667,1,31,20,83,ASL Vocabulary stand,493,360.0,29.97,2.769,https://www.youtube.com/watch?v=c1YJeNuySTQ,stand,"[0.0, 0.019858092069625854, 1.0, 1.0]",640.0,1.0,train,https://www.youtube.com/watch?v=c1YJeNuySTQ,c1YJeNuySTQ,c1YJeNuySTQ,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_6d6qnw35\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=c1YJeNuySTQ']' returned non-zero exit status 1.",,,,,,12289
stand,stand,3.77,1,31,113,193,ASL Vocabulary stand,493,360.0,29.97,6.44,https://www.youtube.com/watch?v=c1YJeNuySTQ,stand,"[0.0, 0.019858092069625854, 1.0, 1.0]",640.0,1.0,train,https://www.youtube.com/watch?v=c1YJeNuySTQ,c1YJeNuySTQ,c1YJeNuySTQ,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_6d6qnw35\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=c1YJeNuySTQ']' returned non-zero exit status 1.",,,,,,12290
why,why,1.335,1,2,40,110,ASL Vocabulary why,143,360.0,29.97,3.67,https://www.youtube.com/watch?v=LFQ1fq9PyOM,why,"[0.002740412950515747, 0.1841307282447815, 1.0, 0.9964512586593628]",640.0,1.0,train,https://www.youtube.com/watch?v=LFQ1fq9PyOM,LFQ1fq9PyOM,LFQ1fq9PyOM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_pqhlnxgz\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=LFQ1fq9PyOM']' returned non-zero exit status 1.",,,,,,12291
why,why,4.671,1,2,140,200,ASL Vocabulary why,143,360.0,29.97,6.673,https://www.youtube.com/watch?v=LFQ1fq9PyOM,why,"[0.002740412950515747, 0.1841307282447815, 1.0, 0.9964512586593628]",640.0,1.0,train,https://www.youtube.com/watch?v=LFQ1fq9PyOM,LFQ1fq9PyOM,LFQ1fq9PyOM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_pqhlnxgz\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=LFQ1fq9PyOM']' returned non-zero exit status 1.",,,,,,12292
long-hair,long hair,0.0,62,-1,0,119,LONG-HAIR,588,360.0,30.0,3.967,https://www.youtube.com/watch?v=O7MBJu3_NVE,long hair,"[0.09641683101654053, 0.24114739894866943, 1.0, 0.7877428531646729]",640.0,,train,https://www.youtube.com/watch?v=O7MBJu3_NVE,O7MBJu3_NVE,O7MBJu3_NVE,MS-ASL/videos_MS_ASL_raw/msasl_raw_O7MBJu3_NVE.mp4,True,already_exists,0,,29.97002997002997,119.0,640.0,360.0,3.9706333333333332,12293
fix ,fix,0.334,144,-1,10,90,fix - ASL sign for fix,759,360.0,29.97,3.003,https://www.youtube.com/watch?v=vGxPvQ-UXTo,fix,"[0.08455139398574829, 0.16751492023468018, 1.0, 0.8633235692977905]",480.0,1.0,train,https://www.youtube.com/watch?v=vGxPvQ-UXTo,vGxPvQ-UXTo,vGxPvQ-UXTo,MS-ASL/videos_MS_ASL_raw/msasl_raw_vGxPvQ-UXTo.mp4,True,already_exists,0,,29.97002997002997,614.0,480.0,360.0,20.487133333333333,12294
fix ,fix,4.338,144,-1,130,300,fix - ASL sign for fix,759,360.0,29.97,10.01,https://www.youtube.com/watch?v=vGxPvQ-UXTo,fix,"[0.08455139398574829, 0.16751492023468018, 1.0, 0.8633235692977905]",480.0,1.0,train,https://www.youtube.com/watch?v=vGxPvQ-UXTo,vGxPvQ-UXTo,vGxPvQ-UXTo,MS-ASL/videos_MS_ASL_raw/msasl_raw_vGxPvQ-UXTo.mp4,True,already_exists,0,,29.97002997002997,614.0,480.0,360.0,20.487133333333333,12295
FOOD,eat,15.0,77,-1,375,522,Unit 11 Vocabularymp4,3,360.0,25.0,20.88,https://www.youtube.com/watch?v=PvzBgEcEPew,eat,"[0.05583840608596802, 0.28511881828308105, 1.0, 0.8259834051132202]",640.0,,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12296
FOOD,eat,23.76,77,-1,594,634,Unit 11 Vocabularymp4,3,360.0,25.0,25.36,https://www.youtube.com/watch?v=PvzBgEcEPew,eat,"[0.009821593761444092, 0.3151324391365051, 1.0, 0.863289475440979]",640.0,,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12297
SOUP,soup,34.36,77,-1,859,1054,Unit 11 Vocabularymp4,418,360.0,25.0,42.16,https://www.youtube.com/watch?v=PvzBgEcEPew,soup,"[0.06368038058280945, 0.3555811643600464, 1.0, 0.8360670804977417]",640.0,,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12298
POTATO,potato,53.08,77,-1,1327,1417,Unit 11 Vocabularymp4,401,360.0,25.0,56.68,https://www.youtube.com/watch?v=PvzBgEcEPew,potato,"[0.07180199027061462, 0.354725182056427, 1.0, 0.8506151437759399]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12299
POTATO,potato,58.68,77,-1,1467,1587,Unit 11 Vocabularymp4,401,360.0,25.0,63.48,https://www.youtube.com/watch?v=PvzBgEcEPew,potato,"[0.07180199027061462, 0.354725182056427, 1.0, 0.8506151437759399]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12300
SALAD,salad,63.72,77,-1,1593,1732,Unit 11 Vocabularymp4,303,360.0,25.0,69.28,https://www.youtube.com/watch?v=PvzBgEcEPew,salad,"[0.07850253582000732, 0.3680034279823303, 1.0, 0.844851553440094]",640.0,,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12301
ICE-CREAM,freeze cream,70.16,77,-1,1754,1834,Unit 11 Vocabularymp4,226,360.0,25.0,73.36,https://www.youtube.com/watch?v=PvzBgEcEPew,freeze cream,"[0.05507379770278931, 0.27648377418518066, 1.0, 0.8436052799224854]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12302
ICE-CREAM,freeze cream,73.36,77,-1,1834,1926,Unit 11 Vocabularymp4,226,360.0,25.0,77.04,https://www.youtube.com/watch?v=PvzBgEcEPew,freeze cream,"[0.05507379770278931, 0.27648377418518066, 1.0, 0.8436052799224854]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12303
BREAD,bread,81.6,77,-1,2040,2231,Unit 11 Vocabularymp4,174,360.0,25.0,89.24,https://www.youtube.com/watch?v=PvzBgEcEPew,bread,"[0.043091773986816406, 0.359488308429718, 1.0, 0.8516069054603577]",640.0,,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12304
CHEESE,cheese,90.2,77,-1,2255,2361,Unit 11 Vocabularymp4,127,360.0,25.0,94.44,https://www.youtube.com/watch?v=PvzBgEcEPew,cheese,"[0.06328830122947693, 0.3618180751800537, 1.0, 0.8422183990478516]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12305
CHEESE,cheese,94.44,77,-1,2361,2461,Unit 11 Vocabularymp4,127,360.0,25.0,98.44,https://www.youtube.com/watch?v=PvzBgEcEPew,cheese,"[0.06328830122947693, 0.3618180751800537, 1.0, 0.8422183990478516]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12306
EGG,egg,99.04,77,-1,2476,2516,Unit 11 Vocabularymp4,291,360.0,25.0,100.64,https://www.youtube.com/watch?v=PvzBgEcEPew,egg,"[0.06713634729385376, 0.3698101043701172, 1.0, 0.8500504493713379]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12307
EGG,egg,100.64,77,-1,2516,2646,Unit 11 Vocabularymp4,291,360.0,25.0,105.84,https://www.youtube.com/watch?v=PvzBgEcEPew,egg,"[0.06713634729385376, 0.3698101043701172, 1.0, 0.8500504493713379]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12308
BUTTER,butter,122.12,77,-1,3053,3163,Unit 11 Vocabularymp4,334,360.0,25.0,126.52,https://www.youtube.com/watch?v=PvzBgEcEPew,butter,"[0.06511130928993225, 0.3677477240562439, 1.0, 0.8432517647743225]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12309
BUTTER,butter,126.52,77,-1,3163,3253,Unit 11 Vocabularymp4,334,360.0,25.0,130.12,https://www.youtube.com/watch?v=PvzBgEcEPew,butter,"[0.06511130928993225, 0.3677477240562439, 1.0, 0.8432517647743225]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12310
SUGAR,sugar,131.48,77,-1,3287,3367,Unit 11 Vocabularymp4,685,360.0,25.0,134.68,https://www.youtube.com/watch?v=PvzBgEcEPew,sugar,"[0.061989784240722656, 0.3574899435043335, 1.0, 0.8272556066513062]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12311
SUGAR,sugar,134.68,77,-1,3367,3467,Unit 11 Vocabularymp4,685,360.0,25.0,138.68,https://www.youtube.com/watch?v=PvzBgEcEPew,sugar,"[0.061989784240722656, 0.3574899435043335, 1.0, 0.8272556066513062]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12312
CEREAL,cereal,140.08,77,-1,3502,3582,Unit 11 Vocabularymp4,308,360.0,25.0,143.28,https://www.youtube.com/watch?v=PvzBgEcEPew,cereal,"[0.06510037183761597, 0.33904004096984863, 1.0, 0.8309330344200134]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12313
CEREAL,cereal,143.28,77,-1,3582,3682,Unit 11 Vocabularymp4,308,360.0,25.0,147.28,https://www.youtube.com/watch?v=PvzBgEcEPew,cereal,"[0.06510037183761597, 0.33904004096984863, 1.0, 0.8309330344200134]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12314
SALT,salt,161.4,77,-1,4035,4086,Unit 11 Vocabularymp4,381,360.0,25.0,163.44,https://www.youtube.com/watch?v=PvzBgEcEPew,salt,"[0.06929656863212585, 0.35477501153945923, 1.0, 0.8400985598564148]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12315
SALT,salt,164.64,77,-1,4116,4276,Unit 11 Vocabularymp4,381,360.0,25.0,171.04,https://www.youtube.com/watch?v=PvzBgEcEPew,salt,"[0.06929656863212585, 0.35477501153945923, 1.0, 0.8400985598564148]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12316
PEPPER,pepper,172.8,77,-1,4320,4500,Unit 11 Vocabularymp4,514,360.0,25.0,180.0,https://www.youtube.com/watch?v=PvzBgEcEPew,pepper,"[0.06795907020568848, 0.35584163665771484, 1.0, 0.8303622007369995]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12317
PEPPER,pepper,180.0,77,-1,4500,4570,Unit 11 Vocabularymp4,514,360.0,25.0,182.8,https://www.youtube.com/watch?v=PvzBgEcEPew,pepper,"[0.06795907020568848, 0.35584163665771484, 1.0, 0.8303622007369995]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12318
WATER,water,182.96,77,-1,4574,4698,Unit 11 Vocabularymp4,48,360.0,25.0,187.92,https://www.youtube.com/watch?v=PvzBgEcEPew,water,"[0.06433525681495667, 0.28971579670906067, 1.0, 0.8363559246063232]",640.0,,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12319
WATER,water,188.12,77,-1,4703,4849,Unit 11 Vocabularymp4,48,360.0,25.0,193.96,https://www.youtube.com/watch?v=PvzBgEcEPew,water,"[0.0041291117668151855, 0.2853226661682129, 1.0, 0.8748794794082642]",640.0,,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12320
MILK,milk,194.64,77,-1,4866,4990,Unit 11 Vocabularymp4,32,360.0,25.0,199.6,https://www.youtube.com/watch?v=PvzBgEcEPew,milk,"[0.05873960256576538, 0.28698521852493286, 1.0, 0.8648111820220947]",640.0,,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12321
MILK,milk,200.08,77,-1,5002,5091,Unit 11 Vocabularymp4,32,360.0,25.0,203.64,https://www.youtube.com/watch?v=PvzBgEcEPew,milk,"[0.002349674701690674, 0.20694497227668762, 1.0, 0.858811616897583]",640.0,,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12322
MILK,milk,203.8,77,-1,5095,5116,Unit 11 Vocabularymp4,32,360.0,25.0,204.64,https://www.youtube.com/watch?v=PvzBgEcEPew,milk,"[0.014787435531616211, 0.3549846112728119, 1.0, 0.8354220390319824]",640.0,,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12323
WINE,wine,205.96,77,-1,5149,5207,Unit 11 Vocabularymp4,956,360.0,25.0,208.28,https://www.youtube.com/watch?v=PvzBgEcEPew,wine,"[0.062045156955718994, 0.34421128034591675, 1.0, 0.8408294320106506]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12324
WINE,wine,208.68,77,-1,5217,5383,Unit 11 Vocabularymp4,956,360.0,25.0,215.32,https://www.youtube.com/watch?v=PvzBgEcEPew,wine,"[0.062045156955718994, 0.34421128034591675, 1.0, 0.8408294320106506]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12325
"SODA,
POP",soda,216.72,77,-1,5418,5468,Unit 11 Vocabularymp4,167,360.0,25.0,218.72,https://www.youtube.com/watch?v=PvzBgEcEPew,soda,"[0.06391361355781555, 0.33489811420440674, 1.0, 0.8462845683097839]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12326
"SODA,
POP",soda,220.32,77,-1,5508,5561,Unit 11 Vocabularymp4,167,360.0,25.0,222.44,https://www.youtube.com/watch?v=PvzBgEcEPew,soda,"[0.06391361355781555, 0.33489811420440674, 1.0, 0.8462845683097839]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12327
"SODA,
POP",soda,224.84,77,-1,5621,5690,Unit 11 Vocabularymp4,167,360.0,25.0,227.6,https://www.youtube.com/watch?v=PvzBgEcEPew,soda,"[0.06391361355781555, 0.33489811420440674, 1.0, 0.8462845683097839]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12328
SHOPPING,shop,233.16,77,-1,5829,5929,Unit 11 Vocabularymp4,211,360.0,25.0,237.16,https://www.youtube.com/watch?v=PvzBgEcEPew,shop,"[0.06979778409004211, 0.3472804129123688, 1.0, 0.8429233431816101]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12329
SHOPPING,shop,239.96,77,-1,5999,6102,Unit 11 Vocabularymp4,211,360.0,25.0,244.08,https://www.youtube.com/watch?v=PvzBgEcEPew,shop,"[0.06979778409004211, 0.3472804129123688, 1.0, 0.8429233431816101]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12330
EXPENSIVE,expensive,275.6,77,-1,6890,6968,Unit 11 Vocabularymp4,311,360.0,25.0,278.72,https://www.youtube.com/watch?v=PvzBgEcEPew,expensive,"[0.0689290463924408, 0.36376023292541504, 1.0, 0.8366312384605408]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12331
EXPENSIVE,expensive,284.32,77,-1,7108,7218,Unit 11 Vocabularymp4,311,360.0,25.0,288.72,https://www.youtube.com/watch?v=PvzBgEcEPew,expensive,"[0.0689290463924408, 0.36376023292541504, 1.0, 0.8366312384605408]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12332
CHEAP,cheap,290.28,77,-1,7257,7327,Unit 11 Vocabularymp4,479,360.0,25.0,293.08,https://www.youtube.com/watch?v=PvzBgEcEPew,cheap,"[0.07180696725845337, 0.37474215030670166, 1.0, 0.853196382522583]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12333
CHEAP,cheap,293.08,77,-1,7327,7447,Unit 11 Vocabularymp4,479,360.0,25.0,297.88,https://www.youtube.com/watch?v=PvzBgEcEPew,cheap,"[0.07180696725845337, 0.37474215030670166, 1.0, 0.853196382522583]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12334
"TOTAL,
SUM",total,301.72,77,-1,7543,7641,Unit 11 Vocabularymp4,431,360.0,25.0,305.64,https://www.youtube.com/watch?v=PvzBgEcEPew,total,"[0.06560441851615906, 0.3699967861175537, 1.0, 0.862183153629303]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12335
"TOTAL,
SUM",total,305.64,77,-1,7641,7761,Unit 11 Vocabularymp4,431,360.0,25.0,310.44,https://www.youtube.com/watch?v=PvzBgEcEPew,total,"[0.06560441851615906, 0.3699967861175537, 1.0, 0.862183153629303]",640.0,1.0,train,https://www.youtube.com/watch?v=PvzBgEcEPew,PvzBgEcEPew,PvzBgEcEPew,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,True,already_exists,0,,25.0,14180.0,640.0,360.0,567.2,12336
